Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase
0,1,0.618209576828033,18011.07:23:44.4304171,3,Start
0,1,0.643829626696557,18011.07:23:44.4454560,3,Start
0,1,0.648518450342491,18011.07:23:44.4594411,3,Start
0,1,0.630901585875452,18011.07:23:44.4734316,3,Start
0,1,0.697477811753377,18011.07:23:44.4883901,3,Start
0,1,0.650940509021655,18011.07:23:44.5023966,3,Start
0,1,0.650863352163508,18011.07:23:44.5173813,3,Start
0,1,0.72730094762668,18011.07:23:44.5313459,3,Start
0,1,0.73853712342754,18011.07:23:44.5453524,3,Start
0,1,0.689406831050292,18011.07:23:44.5593393,3,Start
0,1,0.610292027884349,18011.07:23:44.5743237,3,Start
0,1,0.706781684143841,18011.07:23:44.5883085,3,Start
0,1,0.630259968662634,18011.07:23:44.6022951,3,Start
0,1,0.690419968244806,18011.07:23:44.6172810,3,Start
0,1,0.724161879186332,18011.07:23:44.6312694,3,Start
0,1,0.647313351979107,18011.07:23:44.6452539,3,Start
0,1,0.631060606265813,18011.07:23:44.6593400,3,Start
0,1,0.712058497554809,18011.07:23:44.6743244,3,Start
0,1,0.746601191574335,18011.07:23:44.6884191,3,Start
0,1,0.739559329248965,18011.07:23:44.7024847,3,Start
0,1,0.69075732235387,18011.07:23:44.7165222,3,Start
0,1,0.69428737116307,18011.07:23:44.7315096,3,Start
0,1,0.706023497914523,18011.07:23:44.7455312,3,Start
0,1,0.66575531245619,18011.07:23:44.7595148,3,Start
0,1,0.599683106552064,18011.07:23:44.7735008,3,Start
0,1,0.64496506780535,18011.07:23:44.7884897,3,Start
0,1,0.674875459763408,18011.07:23:44.8024706,3,Start
0,1,0.628815262866393,18011.07:23:44.8174601,3,Start
0,1,0.653468450047448,18011.07:23:44.8314518,3,Start
0,1,0.621401584857702,18011.07:23:44.8454270,3,Start
0,1,0.707100409219041,18011.07:23:44.8594115,3,Start
0,1,0.704608792116493,18011.07:23:44.8743745,3,Start
0,1,0.612938351256028,18011.07:23:44.8883602,3,Start
0,1,0.696420163965598,18011.07:23:44.9083398,3,Start
0,1,0.6615689397607,18011.07:23:44.9173303,3,Start
0,1,0.64568550854288,18011.07:23:44.9313163,3,Start
0,1,0.698237027790398,18011.07:23:44.9453252,3,Start
0,1,0.737781192100048,18011.07:23:44.9593115,3,Start
0,1,0.674998008379713,18011.07:23:44.9733732,3,Start
0,1,0.661308546431363,18011.07:23:44.9883377,3,Start
0,1,0.663019331831113,18011.07:23:45.0023213,3,Start
0,1,0.670010656527802,18011.07:23:45.0173285,3,Start
0,1,0.665499184624478,18011.07:23:45.0312929,3,Start
0,1,0.727238055473566,18011.07:23:45.0453006,3,Start
0,1,0.669260900878534,18011.07:23:45.0593336,3,Start
0,1,0.65885129286386,18011.07:23:45.0733232,3,Start
0,1,0.669567078122869,18011.07:23:45.0883748,3,Start
0,1,0.676799381613359,18011.07:23:45.1023376,3,Start
0,1,0.669076194611192,18011.07:23:45.1164035,3,Start
0,1,0.641320949583501,18011.07:23:45.1304949,3,Start
0,1,0.639627174382657,18011.07:23:45.1454748,3,Start
0,1,0.688667174231633,18011.07:23:45.1594623,3,Start
0,1,0.676966390219331,18011.07:23:45.1734745,3,Start
0,1,0.61712575375922,18011.07:23:45.1874605,3,Start
0,1,0.674699380154535,18011.07:23:45.2024669,3,Start
0,1,0.703137223576754,18011.07:23:45.2164306,3,Start
0,1,0.656805362009257,18011.07:23:45.2304160,3,Start
0,1,0.663931196105853,18011.07:23:45.2454007,3,Start
0,1,0.648920755032077,18011.07:23:45.2593867,3,Start
0,1,0.689277714202926,18011.07:23:45.2733724,3,Start
0,1,0.726886192749441,18011.07:23:45.2873581,3,Start
0,1,0.697601390573382,18011.07:23:45.3023425,3,Start
0,1,0.682353205207735,18011.07:23:45.3163285,3,Start
0,1,0.69415977313146,18011.07:23:45.3303142,3,Start
0,1,0.696753596506268,18011.07:23:45.3452986,3,Start
0,1,0.721531683264673,18011.07:23:45.3593995,3,Start
0,1,0.728372222072631,18011.07:23:45.3733303,3,Start
0,1,0.690535361582786,18011.07:23:45.3883334,3,Start
0,1,0.676977420818433,18011.07:23:45.4023022,3,Start
0,1,0.68160987152271,18011.07:23:45.4163039,3,Start
0,1,0.693894430010021,18011.07:23:45.4302896,3,Start
0,1,0.697344772941619,18011.07:23:45.4452740,3,Start
0,1,0.681733057393879,18011.07:23:45.4593263,3,Start
0,1,0.662657812244818,18011.07:23:45.4733337,3,Start
0,1,0.647876929584891,18011.07:23:45.4882982,3,Start
0,1,0.639087811669707,18011.07:23:45.5023580,3,Start
0,1,0.637110605905205,18011.07:23:45.5173442,3,Start
0,1,0.641489919765666,18011.07:23:45.5304171,3,Start
0,1,0.655338302085176,18011.07:23:45.5455462,3,Start
0,1,0.67352805669494,18011.07:23:45.5595741,3,Start
0,1,0.683333252188936,18011.07:23:45.5735688,3,Start
0,1,0.682178546375409,18011.07:23:45.5876091,3,Start
0,1,0.676819821204617,18011.07:23:45.6025968,3,Start
0,1,0.664513105459884,18011.07:23:45.6165954,3,Start
0,1,0.651015311354771,18011.07:23:45.6305691,3,Start
0,1,0.635310655032098,18011.07:23:45.6445509,3,Start
0,1,0.621549086036906,18011.07:23:45.6595355,3,Start
0,1,0.622701536552608,18011.07:23:45.6735882,3,Start
0,1,0.633118155162781,18011.07:23:45.6875739,3,Start
0,1,0.630524037274346,18011.07:23:45.7025585,3,Start
0,1,0.601764332710206,18011.07:23:45.7165442,3,Start
0,1,0.579157813261822,18011.07:23:45.7305312,3,Start
0,1,0.588263793507218,18011.07:23:45.7445160,3,Start
0,1,0.644348743520677,18011.07:23:45.7595477,3,Start
0,1,0.694556536625698,18011.07:23:45.7735349,3,Start
0,1,0.721804967562109,18011.07:23:45.7875724,3,Start
0,1,0.724507614459842,18011.07:23:45.8025544,3,Start
0,1,0.707033007658273,18011.07:23:45.8165395,3,Start
0,1,0.684075507442653,18011.07:23:45.8305261,3,Start
0,1,0.656947321597114,18011.07:23:45.8445715,3,Start
0,1,0.630482076888532,18011.07:23:45.8595619,3,Start
0,1,0.623984380801395,18011.07:23:45.8735696,3,Start
0,1,0.632653841464967,18011.07:23:45.8875993,3,Start
0,1,0.64146389114745,18011.07:23:45.9025867,3,Start
0,1,0.636822762785107,18011.07:23:45.9165543,3,Start
0,1,0.602528842072561,18011.07:23:45.9305403,3,Start
0,1,0.554066735929996,18011.07:23:45.9445260,3,Start
0,1,0.574830950774625,18011.07:23:45.9595104,3,Start
0,1,0.647945606843382,18011.07:23:45.9734964,3,Start
0,1,0.694846880933642,18011.07:23:45.9875596,3,Start
0,1,0.691624234066903,18011.07:23:46.0026250,3,Start
0,1,0.689158793037385,18011.07:23:46.0166086,3,Start
0,1,0.684646439573169,18011.07:23:46.0305940,3,Start
0,1,0.670441489043459,18011.07:23:46.0455796,3,Start
0,1,0.634969724867866,18011.07:23:46.0595644,3,Start
0,1,0.644406048230827,18011.07:23:46.0735501,3,Start
0,1,0.719501389268041,18011.07:23:46.0885345,3,Start
0,1,0.73454839817509,18011.07:23:46.1025205,3,Start
0,1,0.710490164314956,18011.07:23:46.1165062,3,Start
0,1,0.687954724481702,18011.07:23:46.1304919,3,Start
0,1,0.665999822641537,18011.07:23:46.1445952,3,Start
0,1,0.606961291996762,18011.07:23:46.1596467,3,Start
0,1,0.656956831400469,18011.07:23:46.1735921,3,Start
0,1,0.714338938595355,18011.07:23:46.1875476,3,Start
0,1,0.65597683185488,18011.07:23:46.2025555,3,Start
0,1,0.645657713634893,18011.07:23:46.2175432,3,Start
0,1,0.68625359634012,18011.07:23:46.2305303,3,Start
0,1,0.658525998369604,18011.07:23:46.2446211,3,Start
0,1,0.69112457723394,18011.07:23:46.2595992,3,Start
0,1,0.671459822712094,18011.07:23:46.2735951,3,Start
0,1,0.651761244266853,18011.07:23:46.2885699,3,Start
0,1,0.676218352236226,18011.07:23:46.3025526,3,Start
0,1,0.699468547324836,18011.07:23:46.3165362,3,Start
0,1,0.660359871997312,18011.07:23:46.3315914,3,Start
0,1,0.620744673924148,18011.07:23:46.3446043,3,Start
0,1,0.652585852456838,18011.07:23:46.3595872,3,Start
0,1,0.693933596278354,18011.07:23:46.3735738,3,Start
0,1,0.662093302474543,18011.07:23:46.3896060,3,Start
0,1,0.700527174712718,18011.07:23:46.4175771,3,Start
0,1,0.688963547950983,18011.07:23:46.4315776,3,Start
0,1,0.654033499825373,18011.07:23:46.4455485,3,Start
0,1,0.683679037670046,18011.07:23:46.4595746,3,Start
0,1,0.718117222683877,18011.07:23:46.4735709,3,Start
0,1,0.712039330889285,18011.07:23:46.4885712,3,Start
0,1,0.690462371391058,18011.07:23:46.5025747,3,Start
0,1,0.657957862732559,18011.07:23:46.5175594,3,Start
0,1,0.647678206878528,18011.07:23:46.5305937,3,Start
0,1,0.660060510458052,18011.07:23:46.5455784,3,Start
0,1,0.672983401448652,18011.07:23:46.5595641,3,Start
0,1,0.706812860612571,18011.07:23:46.5735501,3,Start
0,1,0.680451930415258,18011.07:23:46.5885345,3,Start
0,1,0.636348693393916,18011.07:23:46.6025202,3,Start
0,1,0.655481489935145,18011.07:23:46.6175049,3,Start
0,1,0.674022322955355,18011.07:23:46.6314921,3,Start
0,1,0.633265606530383,18011.07:23:46.6455489,3,Start
0,1,0.656312569108978,18011.07:23:46.6595801,3,Start
0,1,0.718930359890312,18011.07:23:46.6735704,3,Start
0,1,0.688604184831306,18011.07:23:46.6885978,3,Start
0,1,0.642362911889702,18011.07:23:46.7025905,3,Start
0,1,0.681949185623973,18011.07:23:46.7175851,3,Start
0,1,0.679327027729526,18011.07:23:46.7305721,3,Start
0,1,0.607571488434821,18011.07:23:46.7455565,3,Start
0,1,0.680647958627343,18011.07:23:46.7595847,3,Start
0,1,0.661354331534356,18011.07:23:46.7735707,3,Start
0,1,0.60706344845742,18011.07:23:46.7885554,3,Start
0,1,0.695092860915139,18011.07:23:46.8025408,3,Start
0,1,0.618293448976055,18011.07:23:46.8175258,3,Start
0,1,0.69664604749307,18011.07:23:46.8305915,3,Start
0,1,0.564028254944086,18011.07:23:46.8445781,3,Start
0,1,0.674257272733748,18011.07:23:46.8595736,3,Start
0,1,0.687615410776436,18011.07:23:46.8735476,3,Start
0,1,0.61991477201283,18011.07:23:46.8875336,3,Start
0,1,0.737894623465836,18011.07:23:46.9025743,3,Start
0,1,0.666884480639547,18011.07:23:46.9175542,3,Start
0,1,0.645894528534263,18011.07:23:46.9305689,3,Start
0,1,0.658281785073876,18011.07:23:46.9445486,3,Start
0,1,0.650487911801413,18011.07:23:46.9595683,3,Start
0,1,0.669464136160538,18011.07:23:46.9735187,3,Start
0,1,0.707351684109866,18011.07:23:46.9875716,3,Start
0,1,0.631144234107807,18011.07:23:47.0026133,3,Start
0,1,0.595884723633528,18011.07:23:47.0175980,3,Start
0,1,0.644068204321712,18011.07:23:47.0305850,3,Start
0,1,0.630043547502905,18011.07:23:47.0455703,3,Start
0,1,0.616543203982338,18011.07:23:47.0595548,3,Start
0,1,0.621234478608519,18011.07:23:47.0735408,3,Start
0,1,0.591462714885175,18011.07:23:47.0885255,3,Start
0,1,0.623738498067111,18011.07:23:47.1025865,3,Start
0,1,0.601976782885939,18011.07:23:47.1175742,3,Start
0,1,0.674288449598476,18011.07:23:47.1305703,3,Start
0,1,0.63998143985942,18011.07:23:47.1446009,3,Start
0,1,0.676348547118902,18011.07:23:47.1595982,3,Start
0,1,0.612202419927344,18011.07:23:47.1736035,3,Start
0,1,0.66922604912743,18011.07:23:47.1875751,3,Start
0,1,0.678998695603758,18011.07:23:47.2025736,3,Start
0,1,0.706020017522573,18011.07:23:47.2165458,3,Start
0,1,0.719731732391566,18011.07:23:47.2305315,3,Start
0,1,0.699802517893165,18011.07:23:47.2445175,3,Start
0,1,0.676248352630436,18011.07:23:47.2595019,3,Start
0,1,0.654026539437473,18011.07:23:47.2734879,3,Start
0,1,0.635432616997138,18011.07:23:47.2884722,3,Start
0,1,0.634523695482686,18011.07:23:47.3025426,3,Start
0,1,0.633440459857136,18011.07:23:47.3175400,3,Start
0,1,0.609391879691184,18011.07:23:47.3305020,3,Start
0,1,0.635756537754461,18011.07:23:47.3454822,3,Start
0,1,0.63668668554984,18011.07:23:47.3594935,3,Start
0,1,0.598214625455439,18011.07:23:47.3734762,3,Start
0,1,0.684490116845071,18011.07:23:47.3884392,3,Start
0,1,0.649683501272649,18011.07:23:47.4024466,3,Start
0,1,0.620255068090185,18011.07:23:47.4174828,3,Start
0,1,0.714412909179181,18011.07:23:47.4304918,3,Start
0,1,0.709677811422199,18011.07:23:47.4445631,3,Start
0,1,0.661372175462544,18011.07:23:47.4595806,3,Start
0,1,0.622296930317581,18011.07:23:47.4735715,3,Start
0,1,0.602750557349622,18011.07:23:47.4876033,3,Start
0,1,0.656772861219197,18011.07:23:47.5025783,3,Start
0,1,0.668117225664109,18011.07:23:47.5175630,3,Start
0,1,0.672524135978147,18011.07:23:47.5305497,3,Start
0,1,0.636807614935189,18011.07:23:47.5455971,3,Start
0,1,0.58284928323403,18011.07:23:47.5595979,3,Start
0,1,0.601403351151571,18011.07:23:47.5735688,3,Start
0,1,0.634686194681004,18011.07:23:47.5885532,3,Start
0,1,0.634887909563258,18011.07:23:47.6025389,3,Start
0,1,0.613301291618869,18011.07:23:47.6165252,3,Start
0,1,0.608116684084758,18011.07:23:47.6305106,3,Start
0,1,0.626727518288791,18011.07:23:47.6455715,3,Start
0,1,0.664967322703078,18011.07:23:47.6595795,3,Start
0,1,0.681721783676743,18011.07:23:47.6735655,3,Start
0,1,0.675839136968553,18011.07:23:47.6885499,3,Start
0,1,0.691860851699859,18011.07:23:47.7025356,3,Start
0,1,0.698782370895147,18011.07:23:47.7166006,3,Start
0,1,0.668336145635694,18011.07:23:47.7305718,3,Start
0,1,0.644868106234819,18011.07:23:47.7455562,3,Start
0,1,0.681805017381907,18011.07:23:47.7595419,3,Start
0,1,0.727815751517564,18011.07:23:47.7735282,3,Start
0,1,0.718162369740009,18011.07:23:47.7885135,3,Start
0,1,0.669958646726981,18011.07:23:47.8025465,3,Start
0,1,0.652336981110647,18011.07:23:47.8165341,3,Start
0,1,0.646888206133619,18011.07:23:47.8305180,3,Start
0,1,0.606803156335279,18011.07:23:47.8444877,3,Start
0,1,0.568215313914046,18011.07:23:47.8594896,3,Start
0,1,0.642695852650329,18011.07:23:47.8735274,3,Start
0,1,0.663377666331083,18011.07:23:47.8875107,3,Start
0,1,0.627589185300097,18011.07:23:47.9025487,3,Start
0,1,0.647208400212973,18011.07:23:47.9175424,3,Start
0,1,0.707232370391488,18011.07:23:47.9315019,3,Start
0,1,0.685235116008669,18011.07:23:47.9454876,3,Start
0,1,0.610247224361449,18011.07:23:47.9594947,3,Start
0,1,0.674933057403192,18011.07:23:47.9736031,3,Start
0,1,0.732267172820866,18011.07:23:47.9875888,3,Start
0,1,0.723902810574323,18011.07:23:48.0025732,3,Start
0,1,0.683390411028266,18011.07:23:48.0175732,3,Start
0,1,0.650973107850924,18011.07:23:48.0315445,3,Start
0,1,0.631866391719505,18011.07:23:48.0445306,3,Start
0,1,0.64011546064727,18011.07:23:48.0595388,3,Start
0,1,0.664056587463245,18011.07:23:48.0735013,3,Start
0,1,0.691568988972157,18011.07:23:48.0885197,3,Start
0,1,0.712181977939606,18011.07:23:48.1025036,3,Start
0,1,0.703759870598465,18011.07:23:48.1174874,3,Start
0,1,0.676859870617837,18011.07:23:48.1304738,3,Start
0,1,0.650922272540629,18011.07:23:48.1455510,3,Start
0,1,0.631516097226739,18011.07:23:48.1595352,3,Start
0,1,0.617908008218557,18011.07:23:48.1734993,3,Start
0,1,0.608502272297069,18011.07:23:48.1885059,3,Start
0,1,0.606260997524857,18011.07:23:48.2024699,3,Start
0,1,0.607680458224565,18011.07:23:48.2174769,3,Start
0,1,0.610989919603616,18011.07:23:48.2314406,3,Start
0,1,0.617418106286973,18011.07:23:48.2454483,3,Start
0,1,0.62722555787079,18011.07:23:48.2594331,3,Start
0,1,0.638170704673231,18011.07:23:48.2734204,3,Start
0,1,0.644808596830443,18011.07:23:48.2884044,3,Start
0,1,0.64694565631859,18011.07:23:48.3024803,3,Start
0,1,0.647856244499609,18011.07:23:48.3164666,3,Start
0,1,0.645089087009802,18011.07:23:48.3305957,3,Start
0,1,0.640080655539781,18011.07:23:48.3446022,3,Start
0,1,0.629433400876448,18011.07:23:48.3595869,3,Start
0,1,0.621411733499914,18011.07:23:48.3735988,3,Start
0,1,0.613740360616147,18011.07:23:48.3875800,3,Start
0,1,0.609764134570956,18011.07:23:48.4025665,3,Start
0,1,0.610027223186567,18011.07:23:48.4175530,3,Start
0,1,0.610342125128582,18011.07:23:48.4305436,3,Start
0,1,0.609274232639372,18011.07:23:48.4445721,3,Start
0,1,0.608326977793872,18011.07:23:48.4595725,3,Start
0,1,0.607276781778037,18011.07:23:48.4735636,3,Start
0,1,0.611620997997373,18011.07:23:48.4885278,3,Start
0,1,0.617733008228987,18011.07:23:48.5025428,3,Start
0,1,0.628520851911232,18011.07:23:48.5175356,3,Start
0,1,0.64335472436808,18011.07:23:48.5305151,3,Start
0,1,0.664545410567522,18011.07:23:48.5454967,3,Start
0,1,0.678608303470165,18011.07:23:48.5595581,3,Start
0,1,0.67631462713629,18011.07:23:48.5735441,3,Start
