Test ID,Pupil dilation,Brightness,Time epoch,Eyes closed,Phase
0,1,0.69929457674697,18011.07:40:27.1657241,3,Start
0,1,0.719470163779706,18011.07:40:27.1797101,3,Start
0,1,0.729767810224742,18011.07:40:27.1936955,3,Start
0,1,0.718191291306913,18011.07:40:27.2077171,3,Start
0,1,0.707805850749463,18011.07:40:27.2227238,3,Start
0,1,0.716386242394894,18011.07:40:27.2366875,3,Start
0,1,0.729732221991569,18011.07:40:27.2508404,3,Start
0,1,0.736877417644113,18011.07:40:27.2648038,3,Start
0,1,0.74118594679907,18011.07:40:27.2797668,3,Start
0,1,0.741957613419741,18011.07:40:27.2937519,3,Start
0,1,0.746686240588874,18011.07:40:27.3077379,3,Start
0,1,0.748875701242685,18011.07:40:27.3227461,3,Start
0,1,0.7508888873972,18011.07:40:27.3367086,3,Start
0,1,0.751028789349645,18011.07:40:27.3507175,3,Start
0,1,0.744933789712936,18011.07:40:27.3657067,3,Start
0,1,0.731606780703366,18011.07:40:27.3796876,3,Start
0,1,0.719066879490018,18011.07:40:27.3937119,3,Start
0,1,0.713534134721756,18011.07:40:27.4077244,3,Start
0,1,0.713796928823739,18011.07:40:27.4226820,3,Start
0,1,0.716739085511118,18011.07:40:27.4366674,3,Start
0,1,0.718632026574761,18011.07:40:27.4506531,3,Start
0,1,0.717720458001643,18011.07:40:27.4656378,3,Start
0,1,0.730295751369745,18011.07:40:27.4796235,3,Start
0,1,0.743516583915055,18011.07:40:27.4936092,3,Start
0,1,0.746438789623231,18011.07:40:27.5075949,3,Start
0,1,0.739171388095617,18011.07:40:27.5226525,3,Start
0,1,0.734162957021594,18011.07:40:27.5376417,3,Start
0,1,0.728802957341075,18011.07:40:27.5506043,3,Start
0,1,0.710240115310252,18011.07:40:27.5646434,3,Start
0,1,0.70607217438221,18011.07:40:27.5796510,3,Start
0,1,0.709062909498066,18011.07:40:27.5936804,3,Start
0,1,0.717592173695564,18011.07:40:27.6077423,3,Start
0,1,0.728852222044021,18011.07:40:27.6227493,3,Start
0,1,0.699748498288542,18011.07:40:27.6367320,3,Start
0,1,0.703971390193701,18011.07:40:27.6507249,3,Start
0,1,0.716126879665256,18011.07:40:27.6647601,3,Start
0,1,0.715828987526148,18011.07:40:27.6797375,3,Start
0,1,0.71887535989359,18011.07:40:27.6938251,3,Start
0,1,0.727982908370346,18011.07:40:27.7078237,3,Start
0,1,0.763795308196545,18011.07:40:27.7228196,3,Start
0,1,0.784352463833988,18011.07:40:27.7367812,3,Start
0,1,0.725551683025062,18011.07:40:27.7507922,3,Start
0,1,0.741265946794301,18011.07:40:27.7647764,3,Start
0,1,0.771359964608401,18011.07:40:27.7797373,3,Start
0,1,0.838103048865497,18011.07:40:27.7937239,3,Start
0,1,0.850411332445592,18011.07:40:27.8077301,3,Start
0,1,0.835348392166942,18011.07:40:27.8227166,3,Start
0,1,0.805869031178951,18011.07:40:27.8376856,3,Start
0,1,0.770787807779759,18011.07:40:27.8507227,3,Start
0,1,0.734918888349086,18011.07:40:27.8647307,3,Start
0,1,0.692400361471623,18011.07:40:27.8797144,3,Start
0,1,0.722606291043758,18011.07:40:27.8937038,3,Start
0,1,0.69822580230087,18011.07:40:27.9076868,3,Start
0,1,0.699030606174469,18011.07:40:27.9226720,3,Start
0,1,0.714528105250746,18011.07:40:27.9367837,3,Start
0,1,0.718976536358148,18011.07:40:27.9507703,3,Start
0,1,0.721883006773144,18011.07:40:27.9647786,3,Start
0,1,0.72410687918961,18011.07:40:27.9797766,3,Start
0,1,0.726682026094943,18011.07:40:27.9938295,3,Start
0,1,0.730062270991504,18011.07:40:28.0078137,3,Start
0,1,0.725526339889318,18011.07:40:28.0228400,3,Start
0,1,0.741097466412187,18011.07:40:28.0368498,3,Start
0,1,0.760731337790936,18011.07:40:28.0508117,3,Start
0,1,0.753815504869819,18011.07:40:28.0648429,3,Start
0,1,0.739859672368318,18011.07:40:28.0798107,3,Start
0,1,0.724763888954371,18011.07:40:28.0938573,3,Start
0,1,0.719231144186109,18011.07:40:28.1078668,3,Start
0,1,0.716866683542728,18011.07:40:28.1228662,3,Start
0,1,0.72262683025822,18011.07:40:28.1368137,3,Start
0,1,0.725199722261727,18011.07:40:28.1508220,3,Start
0,1,0.721908545987308,18011.07:40:28.1648176,3,Start
0,1,0.720455653917044,18011.07:40:28.1798117,3,Start
0,1,0.724149526245892,18011.07:40:28.1938489,3,Start
0,1,0.724953349727392,18011.07:40:28.2078334,3,Start
0,1,0.723939526258409,18011.07:40:28.2228196,3,Start
0,1,0.72122477151826,18011.07:40:28.2368056,3,Start
0,1,0.719544477500767,18011.07:40:28.2507910,3,Start
0,1,0.723361830214411,18011.07:40:28.2647767,3,Start
0,1,0.723643594903499,18011.07:40:28.2797620,3,Start
0,1,0.72143673228994,18011.07:40:28.2937468,3,Start
0,1,0.72697075156793,18011.07:40:28.3087321,3,Start
0,1,0.71868531088531,18011.07:40:28.3227425,3,Start
0,1,0.71884447754249,18011.07:40:28.3367918,3,Start
0,1,0.738756682237983,18011.07:40:28.3508332,3,Start
0,1,0.750177269792557,18011.07:40:28.3648455,3,Start
0,1,0.750965946216136,18011.07:40:28.3798434,3,Start
0,1,0.750912857984007,18011.07:40:28.3937881,3,Start
0,1,0.752733740228415,18011.07:40:28.4077967,3,Start
0,1,0.754291828370839,18011.07:40:28.4227823,3,Start
0,1,0.75614839688763,18011.07:40:28.4367454,3,Start
0,1,0.750893299161643,18011.07:40:28.4507571,3,Start
0,1,0.730120457262546,18011.07:40:28.4648045,3,Start
0,1,0.731942025781423,18011.07:40:28.4797956,3,Start
0,1,0.73134535915032,18011.07:40:28.4939316,3,Start
0,1,0.727947418176383,18011.07:40:28.5078932,3,Start
0,1,0.708105703672767,18011.07:40:28.5229029,3,Start
0,1,0.701661390331388,18011.07:40:28.5368721,3,Start
0,1,0.73133011405319,18011.07:40:28.5508496,3,Start
0,1,0.689481096939743,18011.07:40:28.5648356,3,Start
0,1,0.726322467292845,18011.07:40:28.5798194,3,Start
0,1,0.774974131059647,18011.07:40:28.5938205,3,Start
0,1,0.808914717271924,18011.07:40:28.6078137,3,Start
0,1,0.824553392810374,18011.07:40:28.6227755,3,Start
0,1,0.823906186966598,18011.07:40:28.6367624,3,Start
0,1,0.797724080684036,18011.07:40:28.6507472,3,Start
0,1,0.758825504571199,18011.07:40:28.6647577,3,Start
0,1,0.739960358636826,18011.07:40:28.6797408,3,Start
0,1,0.715458546371758,18011.07:40:28.6937039,3,Start
0,1,0.695422861291468,18011.07:40:28.7076890,3,Start
0,1,0.696055214194953,18011.07:40:28.7226966,3,Start
0,1,0.705321635211259,18011.07:40:28.7367176,3,Start
0,1,0.709909674153477,18011.07:40:28.7507027,3,Start
0,1,0.705739772441238,18011.07:40:28.7647119,3,Start
0,1,0.697859968989343,18011.07:40:28.7796740,3,Start
0,1,0.697961635649949,18011.07:40:28.7936594,3,Start
0,1,0.710624134895206,18011.07:40:28.8077186,3,Start
0,1,0.717121144311875,18011.07:40:28.8226991,3,Start
0,1,0.720275948045403,18011.07:40:28.8366640,3,Start
0,1,0.726790653539449,18011.07:40:28.8506711,3,Start
0,1,0.736125309845805,18011.07:40:28.8656712,3,Start
0,1,0.741274917382002,18011.07:40:28.8796204,3,Start
0,1,0.744533250521123,18011.07:40:28.8937101,3,Start
0,1,0.741960064399988,18011.07:40:28.9076874,3,Start
0,1,0.737863201899082,18011.07:40:28.9226714,3,Start
0,1,0.738232466582954,18011.07:40:28.9366599,3,Start
0,1,0.748319426766038,18011.07:40:28.9506432,3,Start
0,1,0.766586631559581,18011.07:40:28.9676255,3,Start
0,1,0.799179227656126,18011.07:40:28.9936351,3,Start
0,1,0.802577462747693,18011.07:40:29.0086734,3,Start
0,1,0.790897022267431,18011.07:40:29.0226582,3,Start
0,1,0.776449719206989,18011.07:40:29.0376206,3,Start
0,1,0.755942220429331,18011.07:40:29.0506312,3,Start
0,1,0.744995799513161,18011.07:40:29.0655920,3,Start
0,1,0.738461143039912,18011.07:40:29.0796751,3,Start
0,1,0.736253005916625,18011.07:40:29.0936650,3,Start
0,1,0.734501633471995,18011.07:40:29.1076242,3,Start
0,1,0.736692074517906,18011.07:40:29.1226297,3,Start
0,1,0.739617809637636,18011.07:40:29.1376159,3,Start
0,1,0.737637074461579,18011.07:40:29.1505788,3,Start
0,1,0.739354035143554,18011.07:40:29.1656355,3,Start
0,1,0.740108005686849,18011.07:40:29.1796333,3,Start
0,1,0.738072907768935,18011.07:40:29.1936859,3,Start
0,1,0.749563887476176,18011.07:40:29.2077195,3,Start
0,1,0.775673934939504,18011.07:40:29.2227247,3,Start
0,1,0.816708295238763,18011.07:40:29.2377151,3,Start
0,1,0.820612559711933,18011.07:40:29.2506964,3,Start
0,1,0.796795600347221,18011.07:40:29.2656618,3,Start
0,1,0.789600257638842,18011.07:40:29.2797159,3,Start
0,1,0.795518296501786,18011.07:40:29.2936793,3,Start
0,1,0.807494668336957,18011.07:40:29.3076873,3,Start
0,1,0.815989128614962,18011.07:40:29.3226732,3,Start
0,1,0.821698442000151,18011.07:40:29.3366354,3,Start
0,1,0.822223049812019,18011.07:40:29.3506437,3,Start
0,1,0.823081530153006,18011.07:40:29.3656266,3,Start
0,1,0.822503834109008,18011.07:40:29.3795918,3,Start
0,1,0.822469422346354,18011.07:40:29.3935992,3,Start
0,1,0.821033245961368,18011.07:40:29.4085953,3,Start
0,1,0.816495059957355,18011.07:40:29.4225738,3,Start
0,1,0.808421285928786,18011.07:40:29.4365333,3,Start
0,1,0.808474374160916,18011.07:40:29.4505193,3,Start
0,1,0.817531481464207,18011.07:40:29.4655031,3,Start
0,1,0.826866137770563,18011.07:40:29.4794894,3,Start
0,1,0.830492755201459,18011.07:40:29.4934763,3,Start
0,1,0.826919226002693,18011.07:40:29.5085360,3,Start
0,1,0.828723686679453,18011.07:40:29.5225431,3,Start
0,1,0.822311530198902,18011.07:40:29.5365581,3,Start
0,1,0.813379569946975,18011.07:40:29.5506233,3,Start
0,1,0.797651727747172,18011.07:40:29.5656586,3,Start
0,1,0.770417170546949,18011.07:40:29.5796193,3,Start
0,1,0.749295603178441,18011.07:40:29.5936056,3,Start
0,1,0.730205310198665,18011.07:40:29.6086108,3,Start
0,1,0.709312125169486,18011.07:40:29.6226001,3,Start
0,1,0.689837420447916,18011.07:40:29.6365611,3,Start
0,1,0.700240557082742,18011.07:40:29.6505697,3,Start
0,1,0.720186193148792,18011.07:40:29.6655303,3,Start
0,1,0.741340603652597,18011.07:40:29.6795172,3,Start
0,1,0.747716387586295,18011.07:40:29.6936105,3,Start
